job_title,Coding_experience,programming_languages,IDE,Hosted_notebook,Computing_platform,Cluster
Currently not employed,20+ years,"['Python', 'SQL', 'C', 'C++', 'MATLAB', 'Other']",Spyder,Unknown,A personal computer or laptop,0
Student,< 1 years,"['Python', 'C']",Visual Studio,Azure Notebooks,A personal computer or laptop,3
Data Scientist,10-20 years,"['Python', 'SQL', 'Other']",Jupyter (JupyterLab,Databricks Collaborative Notebooks,A personal computer or laptop,3
Currently not employed,3-5 years,"['Python', 'SQL', 'Java', 'Javascript']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Machine Learning Engineer,3-5 years,"['Python', 'SQL', 'Javascript', 'Other']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Research Scientist,5-10 years,"['Python', 'C', 'C++', 'Java', 'MATLAB']",Jupyter (JupyterLab,Google Cloud AI Platform Notebooks,A deep learning workstation (NVIDIA GTX,2
Student,< 1 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Product/Project Manager,10-20 years,"['R', 'C++']",RStudio,Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'C++']",Unknown,Unknown,Unknown,0
Data Scientist,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Amazon Sagemaker Studio,A cloud computing platform (AWS,2
Data Analyst,3-5 years,"['Python', 'R']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,10-20 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,Other,0
Student,5-10 years,"['Python', 'C', 'C++', 'Java', 'Javascript', 'MATLAB']",Jupyter (JupyterLab,Unknown,Unknown,0
Product/Project Manager,20+ years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,5-10 years,"['Python', 'SQL', 'Java', 'Bash', 'MATLAB']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Currently not employed,10-20 years,['SQL'],Notepad++,Unknown,A personal computer or laptop,0
Student,< 1 years,['Other'],Other,Other,Other,3
Student,3-5 years,"['Python', 'SQL', 'C++', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Research Scientist,5-10 years,"['Python', 'Java', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A deep learning workstation (NVIDIA GTX,2
Data Scientist,5-10 years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Scientist,5-10 years,['Python'],Jupyter (JupyterLab,Other,A personal computer or laptop,3
Student,1-2 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,3-5 years,"['Python', 'C++']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'SQL', 'Java', 'Javascript', 'Other']",Notepad++,Other,A personal computer or laptop,3
Software Engineer,20+ years,"['SQL', 'C', 'C++', 'Javascript', 'Other']",Visual Studio,Unknown,A personal computer or laptop,0
Student,3-5 years,"['Python', 'Java']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Data Scientist,3-5 years,"['Python', 'R', 'SQL']",Spyder,Unknown,A deep learning workstation (NVIDIA GTX,0
Software Engineer,5-10 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Analyst,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Software Engineer,3-5 years,"['Python', 'Javascript']",Visual Studio Code (VSCode),Azure Notebooks,A personal computer or laptop,3
Student,5-10 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,3-5 years,"['Python', 'R', 'SQL', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Data Engineer,3-5 years,"['Python', 'R', 'SQL', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,< 1 years,"['Python', 'C', 'C++']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Machine Learning Engineer,5-10 years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Azure Notebooks,A deep learning workstation (NVIDIA GTX,2
Data Scientist,5-10 years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Unknown,Other,0
Data Scientist,3-5 years,"['Python', 'R', 'SQL', 'Java', 'Bash']",Jupyter (JupyterLab,Kaggle Notebooks,A deep learning workstation (NVIDIA GTX,2
Student,3-5 years,"['Python', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Student,3-5 years,"['Python', 'R', 'MATLAB']",RStudio,Kaggle Notebooks,A personal computer or laptop,1
Data Analyst,1-2 years,"['Python', 'SQL', 'Javascript']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Research Scientist,1-2 years,['R'],RStudio,Unknown,A cloud computing platform (AWS,0
Other,10-20 years,"['Python', 'R', 'SQL', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,5-10 years,"['Python', 'C++', 'MATLAB']",MATLAB,Unknown,Unknown,0
Student,< 1 years,"['Python', 'R', 'MATLAB']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Currently not employed,5-10 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Other,5-10 years,['Julia'],Visual Studio Code (VSCode),Unknown,A personal computer or laptop,0
DBA/Database Engineer,5-10 years,['SQL'],Notepad++,Unknown,Unknown,0
Student,< 1 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Business Analyst,< 1 years,"['Python', 'R']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Scientist,1-2 years,"['Python', 'R']",RStudio,Kaggle Notebooks,A personal computer or laptop,1
Data Engineer,5-10 years,"['Python', 'SQL', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Student,3-5 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Student,1-2 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Google Cloud Datalab Notebooks,A personal computer or laptop,3
Machine Learning Engineer,3-5 years,"['Python', 'R', 'C', 'C++', 'Java', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Other,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Software Engineer,5-10 years,"['Python', 'Javascript', 'Other']",Visual Studio Code (VSCode),Unknown,Unknown,0
Currently not employed,1-2 years,"['Python', 'SQL', 'C', 'C++']",Visual Studio Code (VSCode),Unknown,Unknown,0
Student,1-2 years,['Python'],Spyder,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,1-2 years,"['Python', 'Javascript']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Other,20+ years,"['SQL', 'Other']",Visual Studio,Unknown,A personal computer or laptop,0
Data Scientist,5-10 years,"['Python', 'R', 'SQL', 'Javascript', 'Bash']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,1-2 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,< 1 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Research Scientist,< 1 years,"['Python', 'R']",Spyder,Unknown,A personal computer or laptop,0
Student,< 1 years,"['Python', 'Java', 'Javascript']",Visual Studio Code (VSCode),Unknown,Unknown,0
Currently not employed,1-2 years,"['Python', 'R', 'MATLAB', 'Other']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Machine Learning Engineer,3-5 years,"['Python', 'SQL', 'C', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Data Scientist,10-20 years,['MATLAB'],MATLAB,Unknown,A deep learning workstation (NVIDIA GTX,0
Student,< 1 years,['Python'],Unknown,Unknown,Unknown,0
Student,< 1 years,"['Python', 'R']",RStudio,Binder / JupyterHub,A personal computer or laptop,3
Data Scientist,1-2 years,"['Python', 'Java', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Software Engineer,3-5 years,"['Python', 'SQL', 'C', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Currently not employed,1-2 years,"['Python', 'C', 'C++']",Visual Studio,Other,Unknown,0
Software Engineer,3-5 years,"['Python', 'SQL', 'Javascript']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,1-2 years,['Python'],Jupyter (JupyterLab,Azure Notebooks,A personal computer or laptop,3
Data Analyst,< 1 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,< 1 years,"['Python', 'R']",RStudio,Kaggle Notebooks,A personal computer or laptop,1
Data Analyst,1-2 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Scientist,1-2 years,"['Python', 'SQL']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,3-5 years,"['Python', 'SQL', 'Java']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Currently not employed,3-5 years,"['Python', 'MATLAB']",Unknown,Kaggle Notebooks,A personal computer or laptop,1
Student,1-2 years,"['Python', 'Java']",PyCharm,Azure Notebooks,A personal computer or laptop,3
Student,< 1 years,['Python'],Jupyter (JupyterLab,Unknown,Unknown,0
Currently not employed,1-2 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,Unknown,0
Other,5-10 years,"['Python', 'R', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Analyst,3-5 years,"['Python', 'R', 'SQL', 'Bash']",RStudio,Kaggle Notebooks,A cloud computing platform (AWS,2
Other,3-5 years,"['Python', 'SQL', 'MATLAB', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Student,< 1 years,"['Python', 'R', 'SQL', 'C', 'C++', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,1-2 years,['Python'],PyCharm,Binder / JupyterHub,A personal computer or laptop,3
Currently not employed,1-2 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,3-5 years,"['Python', 'R', 'SQL', 'Java', 'Javascript']",PyCharm,Colab Notebooks,A personal computer or laptop,3
Student,1-2 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Software Engineer,5-10 years,"['Python', 'SQL', 'Javascript', 'Bash']",PyCharm,Kaggle Notebooks,A personal computer or laptop,1
Student,3-5 years,"['Python', 'R', 'SQL']",RStudio,Unknown,A personal computer or laptop,0
Student,3-5 years,"['Python', 'SQL', 'C']",Visual Studio Code (VSCode),Other,A personal computer or laptop,3
Student,3-5 years,"['Python', 'C', 'Java', 'Javascript']",MATLAB,Colab Notebooks,A personal computer or laptop,3
Product/Project Manager,1-2 years,"['Python', 'Javascript']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Machine Learning Engineer,3-5 years,"['Python', 'C', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,1-2 years,"['Python', 'C']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Student,3-5 years,['Python'],Unknown,Unknown,Unknown,0
Student,1-2 years,"['Python', 'SQL', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Machine Learning Engineer,3-5 years,"['Python', 'Other']",Jupyter (JupyterLab,Databricks Collaborative Notebooks,A personal computer or laptop,3
Software Engineer,5-10 years,"['Python', 'SQL', 'Java', 'Javascript', 'Other']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Machine Learning Engineer,3-5 years,"['Python', 'Javascript']",Visual Studio Code (VSCode),Kaggle Notebooks,A personal computer or laptop,1
Machine Learning Engineer,5-10 years,"['Python', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,3-5 years,"['Python', 'C']",Visual Studio,Kaggle Notebooks,A personal computer or laptop,1
Student,3-5 years,['Python'],Visual Studio Code (VSCode),Unknown,A personal computer or laptop,0
Statistician,5-10 years,"['R', 'Other']",RStudio,Unknown,A personal computer or laptop,0
Data Scientist,1-2 years,"['Python', 'SQL', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Software Engineer,5-10 years,"['Python', 'Java', 'Javascript', 'Bash']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,1-2 years,"['Python', 'C', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,3-5 years,"['Python', 'R', 'SQL']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Other,20+ years,"['Python', 'SQL', 'Javascript', 'Bash', 'Other']",Jupyter (JupyterLab,Azure Notebooks,A cloud computing platform (AWS,2
Data Scientist,1-2 years,"['Python', 'SQL', 'Java', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,3-5 years,"['Python', 'SQL', 'C', 'C++', 'Java', 'MATLAB']",Unknown,Unknown,Unknown,0
Other,< 1 years,['Python'],PyCharm,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,5-10 years,['Python'],PyCharm,Unknown,A personal computer or laptop,0
Machine Learning Engineer,3-5 years,"['Python', 'Bash']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Currently not employed,1-2 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Machine Learning Engineer,1-2 years,"['Python', 'MATLAB']",PyCharm,Colab Notebooks,A personal computer or laptop,3
Student,3-5 years,"['Python', 'C', 'C++', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Engineer,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Research Scientist,10-20 years,"['Python', 'Javascript', 'Bash']",Jupyter (JupyterLab,Google Cloud Datalab Notebooks,A personal computer or laptop,3
Student,1-2 years,"['Python', 'R', 'SQL']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,5-10 years,"['Python', 'Javascript']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Scientist,3-5 years,"['Python', 'Bash']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Other,1-2 years,"['Python', 'SQL', 'C']",Visual Studio,Unknown,A personal computer or laptop,0
Research Scientist,5-10 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Currently not employed,3-5 years,"['Python', 'R', 'SQL', 'C++', 'Java', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,5-10 years,"['Javascript', 'Other']",Visual Studio,Unknown,A personal computer or laptop,0
Student,3-5 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,3-5 years,"['Python', 'SQL', 'C++', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Product/Project Manager,1-2 years,"['Python', 'SQL']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Research Scientist,3-5 years,"['Python', 'Julia']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Other,3-5 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Data Engineer,< 1 years,"['Python', 'C']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Software Engineer,3-5 years,"['Python', 'SQL', 'Javascript']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Other,< 1 years,['Python'],Other,Kaggle Notebooks,A personal computer or laptop,1
Student,1-2 years,"['Python', 'SQL', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,20+ years,"['Python', 'SQL']",Notepad++,Colab Notebooks,A personal computer or laptop,3
Student,1-2 years,"['Python', 'C++', 'Java', 'Javascript']",Visual Studio Code (VSCode),Unknown,A personal computer or laptop,0
Research Scientist,1-2 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A deep learning workstation (NVIDIA GTX,1
Research Scientist,1-2 years,"['Python', 'C++', 'MATLAB']",Spyder,Colab Notebooks,A deep learning workstation (NVIDIA GTX,3
Research Scientist,5-10 years,"['Python', 'R', 'C', 'Julia']",Jupyter (JupyterLab,Azure Notebooks,A personal computer or laptop,3
Student,1-2 years,"['Python', 'C', 'C++']",PyCharm,Colab Notebooks,A cloud computing platform (AWS,2
Statistician,1-2 years,"['R', 'C++']",RStudio,Kaggle Notebooks,A personal computer or laptop,1
Product/Project Manager,5-10 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Analyst,< 1 years,"['R', 'SQL']",RStudio,Kaggle Notebooks,A personal computer or laptop,1
Currently not employed,1-2 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Data Engineer,10-20 years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Scientist,10-20 years,"['Python', 'SQL', 'C++', 'Bash', 'MATLAB']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Product/Project Manager,1-2 years,"['SQL', 'Other']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Other,3-5 years,['R'],RStudio,Unknown,A personal computer or laptop,0
Currently not employed,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
DBA/Database Engineer,20+ years,"['Python', 'SQL']",Visual Studio,Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Research Scientist,< 1 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,10-20 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,Unknown,2
Other,< 1 years,"['Python', 'C', 'C++', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Machine Learning Engineer,1-2 years,['Python'],PyCharm,Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'C++', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Machine Learning Engineer,3-5 years,"['Python', 'SQL', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Other,20+ years,"['R', 'C', 'Bash']",RStudio,Unknown,A personal computer or laptop,0
